1.842776828965763200e+002 8.811018660457168000e+001 1.000000000000000000e+000
1.813178353227274900e+002 8.434235442688415700e+001 1.000000000000000000e+000
1.709180002922055900e+002 6.823076733112976900e+001 1.000000000000000000e+000
1.886027988278308700e+002 9.021606090151375700e+001 1.000000000000000000e+000
1.720182259985693300e+002 7.713258625310831500e+001 1.000000000000000000e+000
1.942142731356668400e+002 7.974189104584927200e+001 1.000000000000000000e+000
1.769814817885208500e+002 7.196531742999054900e+001 1.000000000000000000e+000
1.818755438332051400e+002 7.483536092572735800e+001 1.000000000000000000e+000
1.888674609201990200e+002 6.875349823138928700e+001 1.000000000000000000e+000
1.910803532970941500e+002 7.803261446093071600e+001 1.000000000000000000e+000
1.827835838041461900e+002 7.624971719133012000e+001 1.000000000000000000e+000
1.898857198443950600e+002 9.410737357169088600e+001 1.000000000000000000e+000
1.822808623728257100e+002 8.315508693121636000e+001 1.000000000000000000e+000
1.849942924031854800e+002 8.182622580857855600e+001 1.000000000000000000e+000
1.861320161767852100e+002 8.270574547551018400e+001 1.000000000000000000e+000
1.855617807864797700e+002 7.525092455585793500e+001 1.000000000000000000e+000
1.853430732817003000e+002 8.400294999864409800e+001 1.000000000000000000e+000
1.925993784735940400e+002 8.645622096422394500e+001 1.000000000000000000e+000
1.844936862048079400e+002 8.960518803568970700e+001 1.000000000000000000e+000
1.943281740036613900e+002 7.961556977049166100e+001 1.000000000000000000e+000
1.797533742272132400e+002 8.392768901076851800e+001 1.000000000000000000e+000
1.755009597111608700e+002 8.226402157058221600e+001 1.000000000000000000e+000
1.842280501821547600e+002 8.488740013581787000e+001 1.000000000000000000e+000
1.879568264160043000e+002 7.769934529641877000e+001 1.000000000000000000e+000
1.789828290507149700e+002 9.575174316218698300e+001 1.000000000000000000e+000
1.844538826203424300e+002 6.713939628298437900e+001 1.000000000000000000e+000
1.882985787968477200e+002 7.734201411955318400e+001 1.000000000000000000e+000
1.955558437858664400e+002 9.413492757190249400e+001 1.000000000000000000e+000
2.026552130751316000e+002 8.619495601946346100e+001 1.000000000000000000e+000
1.988240007784493700e+002 1.046973755057773600e+002 1.000000000000000000e+000
1.782982270430145200e+002 6.756097073505579000e+001 1.000000000000000000e+000
1.874822909534017900e+002 7.091053319993190500e+001 1.000000000000000000e+000
1.934387980266226900e+002 9.140658423325189100e+001 1.000000000000000000e+000
1.924345297932085800e+002 9.761493740854295700e+001 1.000000000000000000e+000
1.818517502911262800e+002 8.203016941640723300e+001 1.000000000000000000e+000
1.787473203396602100e+002 6.467509540323098300e+001 1.000000000000000000e+000
1.855388567311687800e+002 9.173698517375243000e+001 1.000000000000000000e+000
1.743383910196164900e+002 5.308814726154149400e+001 1.000000000000000000e+000
1.877973230380500500e+002 7.460408397327995500e+001 1.000000000000000000e+000
1.844014184776280300e+002 8.033623516726403600e+001 1.000000000000000000e+000
1.714400366146927000e+002 6.595753804283531000e+001 1.000000000000000000e+000
1.843515277830304300e+002 9.390818534371389600e+001 1.000000000000000000e+000
1.787548011878452600e+002 7.714726052701247700e+001 1.000000000000000000e+000
1.809956657688203400e+002 8.496826550659150700e+001 1.000000000000000000e+000
1.864956901300745900e+002 7.717855086427633200e+001 1.000000000000000000e+000
1.746837714540397100e+002 7.075557112161470700e+001 1.000000000000000000e+000
1.866351314173827500e+002 9.101743468632793100e+001 1.000000000000000000e+000
1.999879497759646100e+002 7.880527654732932800e+001 1.000000000000000000e+000
1.935069715244259500e+002 9.504975987971852200e+001 1.000000000000000000e+000
1.763380500680398800e+002 7.313807950022155100e+001 1.000000000000000000e+000
1.961398156846898900e+002 1.031852465173236800e+002 1.000000000000000000e+000
1.807112431955017700e+002 8.474512234270494600e+001 1.000000000000000000e+000
1.874841936505567000e+002 7.137734095973289100e+001 1.000000000000000000e+000
1.783280601245608900e+002 7.578248936976440600e+001 1.000000000000000000e+000
1.928542463553565700e+002 9.948852733045806900e+001 1.000000000000000000e+000
1.671670437537274800e+002 6.168480771468590300e+001 1.000000000000000000e+000
1.823308490536052800e+002 8.136757377640103100e+001 1.000000000000000000e+000
1.939328377772217200e+002 7.886633502153360100e+001 1.000000000000000000e+000
1.858328189525427100e+002 8.258259071289049300e+001 1.000000000000000000e+000
1.881556657221839500e+002 8.883970046043616300e+001 1.000000000000000000e+000
1.742892156108298700e+002 7.474307774463368000e+001 1.000000000000000000e+000
1.919639572934328800e+002 7.683300913877779700e+001 1.000000000000000000e+000
1.786602272583578500e+002 6.364472093435479400e+001 1.000000000000000000e+000
1.859634490375530600e+002 8.179319987122582300e+001 1.000000000000000000e+000
1.817466626998152600e+002 9.058770975901029500e+001 1.000000000000000000e+000
1.748244551174759100e+002 7.989271466109077800e+001 1.000000000000000000e+000
1.757859441242105200e+002 7.256469898072109000e+001 1.000000000000000000e+000
1.740172849736043800e+002 6.245880697585079100e+001 -1.000000000000000000e+000
1.453938448142438900e+002 4.544150878697465100e+001 -1.000000000000000000e+000
1.760429447954948000e+002 7.392498997727040000e+001 -1.000000000000000000e+000
1.614921791020158800e+002 5.778972793249865000e+001 -1.000000000000000000e+000
1.615575726468577500e+002 5.451290688194207900e+001 -1.000000000000000000e+000
1.886580587666985300e+002 8.289259570196728100e+001 -1.000000000000000000e+000
1.630372880003189400e+002 5.525119834617736800e+001 -1.000000000000000000e+000
1.404188209850600200e+002 3.039378981399030300e+001 -1.000000000000000000e+000
1.657146958442984600e+002 5.980011286496383600e+001 -1.000000000000000000e+000
1.728406075712769900e+002 6.738169263848018900e+001 -1.000000000000000000e+000
1.817782423129282600e+002 7.517111699553447600e+001 -1.000000000000000000e+000
1.626265006866153700e+002 5.465952898510347800e+001 -1.000000000000000000e+000
1.659735556195675500e+002 6.262196290919300200e+001 -1.000000000000000000e+000
1.675687684106894400e+002 6.437735419063761800e+001 -1.000000000000000000e+000
1.689513671480183900e+002 5.921098970538621100e+001 -1.000000000000000000e+000
1.848183426227774100e+002 8.583238440147087500e+001 -1.000000000000000000e+000
1.720653528543549800e+002 7.128463602962865800e+001 -1.000000000000000000e+000
1.639361199995445600e+002 5.948802098426758500e+001 -1.000000000000000000e+000
1.623032254226087300e+002 5.026473176100729000e+001 -1.000000000000000000e+000
1.596327267282504500e+002 4.830268473149278900e+001 -1.000000000000000000e+000
1.664657890989225300e+002 4.706422586498502600e+001 -1.000000000000000000e+000
1.514030830517426400e+002 4.081144097026454900e+001 -1.000000000000000000e+000
1.648836306712316300e+002 5.574067165879681300e+001 -1.000000000000000000e+000
1.613422517631939900e+002 6.045529479497214000e+001 -1.000000000000000000e+000
1.790353777453595400e+002 7.164697139887579200e+001 -1.000000000000000000e+000
1.501937624286565300e+002 4.442764701778354200e+001 -1.000000000000000000e+000
1.673322330907516300e+002 5.387385612075564700e+001 -1.000000000000000000e+000
1.535870704871917700e+002 4.539044440761942000e+001 -1.000000000000000000e+000
1.939875847236827400e+002 9.005854511710524000e+001 -1.000000000000000000e+000
1.667177660692807100e+002 5.910005536573561400e+001 -1.000000000000000000e+000
1.579693803601242300e+002 4.690314896169567800e+001 -1.000000000000000000e+000
1.665792325435759800e+002 6.650972923335088200e+001 -1.000000000000000000e+000
1.561502930625698600e+002 4.471408143391515500e+001 -1.000000000000000000e+000
1.427928796310493500e+002 3.688339145890526500e+001 -1.000000000000000000e+000
1.638253504912068200e+002 5.080890988348300400e+001 -1.000000000000000000e+000
1.458681931720914800e+002 3.454187354954277800e+001 -1.000000000000000000e+000
1.582316600928836600e+002 5.434538811641603200e+001 -1.000000000000000000e+000
1.730975108606096200e+002 6.425003676733430800e+001 -1.000000000000000000e+000
1.542592749712794400e+002 4.398951073424031200e+001 -1.000000000000000000e+000
1.603200574109414400e+002 4.477898367092585400e+001 -1.000000000000000000e+000
1.581924005968035900e+002 5.235249821949781800e+001 -1.000000000000000000e+000
1.513747719290826700e+002 3.292512861533028000e+001 -1.000000000000000000e+000
1.500225490201197000e+002 4.184664368805683700e+001 -1.000000000000000000e+000
1.443032621545174300e+002 3.711394303915908200e+001 -1.000000000000000000e+000
1.637760273290560100e+002 6.417623718878131500e+001 -1.000000000000000000e+000
1.572560135726587000e+002 5.090685942915039400e+001 -1.000000000000000000e+000
1.741725140354462300e+002 6.683789141577679500e+001 -1.000000000000000000e+000
1.411200663675669800e+002 3.306490538090096700e+001 -1.000000000000000000e+000
1.492825597255445900e+002 4.652801604758488500e+001 -1.000000000000000000e+000
1.614938356036138600e+002 4.442628185385073200e+001 -1.000000000000000000e+000
1.617893760623314000e+002 5.791743960805033700e+001 -1.000000000000000000e+000
1.461399155928671100e+002 3.459471632520165900e+001 -1.000000000000000000e+000
1.748292198105442600e+002 7.074002039884726400e+001 -1.000000000000000000e+000
1.804792165747105300e+002 7.158942818163959000e+001 -1.000000000000000000e+000
1.374544286480647200e+002 3.590994342511469000e+001 -1.000000000000000000e+000
1.681714055957898500e+002 6.679583494470308800e+001 -1.000000000000000000e+000
1.454915029676864400e+002 4.189874916756976100e+001 -1.000000000000000000e+000
1.610448656119393700e+002 5.506684857338765900e+001 -1.000000000000000000e+000
1.499379490092917700e+002 3.800836160232638900e+001 -1.000000000000000000e+000
1.536570965983303600e+002 5.160410769006910700e+001 -1.000000000000000000e+000
1.733991337689514300e+002 6.445472027902613400e+001 -1.000000000000000000e+000
1.544244596981236800e+002 5.174342888406076900e+001 -1.000000000000000000e+000
1.481130632024090500e+002 4.259380945222259400e+001 -1.000000000000000000e+000
1.577277361717401000e+002 4.579448405222262200e+001 -1.000000000000000000e+000
1.819671019647105100e+002 7.546499258013160700e+001 -1.000000000000000000e+000
1.502222720467827300e+002 4.497414714483003500e+001 -1.000000000000000000e+000
1.656838619883552300e+002 5.856594629666058400e+001 -1.000000000000000000e+000
1.713620813615105800e+002 7.060009379153341100e+001 -1.000000000000000000e+000
1.572440309125476900e+002 5.521839401875850200e+001 -1.000000000000000000e+000
1.750987885663256800e+002 6.604038768256737100e+001 -1.000000000000000000e+000
1.669917994581443600e+002 6.236930974540584300e+001 -1.000000000000000000e+000
1.684640460078192300e+002 7.240272876337591900e+001 -1.000000000000000000e+000
1.603340151846548200e+002 5.197440335375318900e+001 -1.000000000000000000e+000
1.562887897743224500e+002 4.739108911033732600e+001 -1.000000000000000000e+000
1.459616470394285600e+002 4.183902316490679900e+001 -1.000000000000000000e+000
1.577565194513272800e+002 5.161356490033340100e+001 -1.000000000000000000e+000
1.513970495026722500e+002 4.884577829199665200e+001 -1.000000000000000000e+000
1.699297691079143200e+002 6.352396748182168600e+001 -1.000000000000000000e+000
1.614065195893468000e+002 5.056524999491849600e+001 -1.000000000000000000e+000
1.527328372399040600e+002 4.432995059548388600e+001 -1.000000000000000000e+000
1.703381119805147500e+002 6.174298416654160300e+001 -1.000000000000000000e+000
1.585990694665794600e+002 5.169369008335836200e+001 -1.000000000000000000e+000
1.524738903312451700e+002 4.523778439021610600e+001 -1.000000000000000000e+000
1.652607758330080400e+002 6.247364300824257600e+001 -1.000000000000000000e+000
1.765193602783816400e+002 7.427899128386039300e+001 -1.000000000000000000e+000
1.491464885084959600e+002 4.429244499509076900e+001 -1.000000000000000000e+000
1.665305375145092900e+002 6.287601219057593500e+001 -1.000000000000000000e+000
1.545145605936810100e+002 5.221915830125830400e+001 -1.000000000000000000e+000
1.562337291380959200e+002 5.365756842663756000e+001 -1.000000000000000000e+000
1.681221931327812600e+002 5.843206520294833000e+001 -1.000000000000000000e+000
1.627262394003583700e+002 5.377388024997974000e+001 -1.000000000000000000e+000
1.606839973432953200e+002 5.157822032354350500e+001 -1.000000000000000000e+000
1.500303579328132500e+002 4.905770761163342500e+001 -1.000000000000000000e+000
1.721223071570250300e+002 6.898734620570614600e+001 -1.000000000000000000e+000
1.513501418899493300e+002 5.745356807282650600e+001 -1.000000000000000000e+000
1.487480125395209700e+002 4.083985006127859000e+001 -1.000000000000000000e+000
1.599237111831761500e+002 5.539499518020353700e+001 -1.000000000000000000e+000
1.701835199010237700e+002 6.985826831349940800e+001 -1.000000000000000000e+000
1.661960374010542400e+002 6.128158827240116600e+001 -1.000000000000000000e+000
1.523849222316125600e+002 4.313032172172009400e+001 -1.000000000000000000e+000
1.571312711713640100e+002 4.959001722506472700e+001 -1.000000000000000000e+000
1.686331339242349000e+002 5.919336871640450000e+001 -1.000000000000000000e+000
1.589053938156844800e+002 5.294967055275370200e+001 -1.000000000000000000e+000
1.680729563033660800e+002 6.411880258680999100e+001 -1.000000000000000000e+000
1.518366269589238300e+002 4.259020500972471300e+001 -1.000000000000000000e+000
1.574732814696996000e+002 5.032906034391636800e+001 -1.000000000000000000e+000
1.574957324483339700e+002 4.677762657097549900e+001 -1.000000000000000000e+000
1.690488270948183600e+002 6.042900247009623600e+001 -1.000000000000000000e+000
1.649516178921270200e+002 5.731740457566227300e+001 -1.000000000000000000e+000
1.888019029533853400e+002 7.344622250872086500e+001 -1.000000000000000000e+000
1.531939290399523400e+002 4.860926541202302800e+001 -1.000000000000000000e+000
1.624867150874580400e+002 5.708457416382503200e+001 -1.000000000000000000e+000
1.554418421186372000e+002 5.138303674809746700e+001 -1.000000000000000000e+000
1.830570275825331200e+002 6.858383552353623700e+001 -1.000000000000000000e+000
1.666251838894336900e+002 6.651011946659092200e+001 -1.000000000000000000e+000
1.591843808787275800e+002 4.891287904980824000e+001 -1.000000000000000000e+000
1.550477559387046000e+002 4.469636914496359700e+001 -1.000000000000000000e+000
1.760073278759707000e+002 7.182418614102829200e+001 -1.000000000000000000e+000
1.685275477616585000e+002 6.078379308997941200e+001 -1.000000000000000000e+000
1.689259796355164600e+002 6.140402125049124000e+001 -1.000000000000000000e+000
1.504721734664759100e+002 4.384116642060497100e+001 -1.000000000000000000e+000
1.615181947306412300e+002 5.794155980415612800e+001 -1.000000000000000000e+000
1.441711213067484000e+002 3.253523152649383100e+001 -1.000000000000000000e+000
1.728529923283142300e+002 6.415069996276302800e+001 -1.000000000000000000e+000
1.632412390984923400e+002 5.016284477792594700e+001 -1.000000000000000000e+000
1.535931697397191200e+002 5.478184415031948600e+001 -1.000000000000000000e+000
1.552715019833192400e+002 4.969924513098021600e+001 -1.000000000000000000e+000
1.676948844456222500e+002 5.499094761434290000e+001 -1.000000000000000000e+000
